Customer_ID,Bandwidth_Mbps,Price_Per_Mbps,Monthly_Internet_Fee,Years_With_Company,Customer_Type,Company_Size,Strategic_Category,Strategic_Level,Has_VoIP,Monthly_VoIP_Fee,Has_Server,Server_Type,Monthly_Server_Fee,Support_Tickets_Last_Year,Downtime_Hours_Last_Year,Contract_Type
C02401,20,310000,6200000,8.4,Personal,Small,Normal,0,0,0.0,0,,0.0,0,2.6,Annual
C02402,10,360000,3600000,4.4,Business,Medium,Small Business,1,0,0.0,0,,0.0,1,3.4,Monthly
C02403,10,360000,3600000,9.5,Personal,Small,Normal,0,0,0.0,0,,0.0,1,1.0,Annual
C02404,10,320000,3200000,8.2,Personal,Small,Normal,0,0,0.0,0,,0.0,1,4.6,Annual
C02405,30,290000,8700000,9.6,Personal,Small,Normal,0,0,0.0,0,,0.0,1,1.7,Annual
C02406,10,375000,3750000,1.2,Personal,Small,Normal,0,0,0.0,0,,0.0,3,2.2,Monthly
C02407,10,365000,3650000,2.3,Personal,Small,Normal,0,0,0.0,0,,0.0,0,3.7,Monthly
C02408,10,360000,3600000,0.2,Personal,Small,Normal,0,0,0.0,0,,0.0,2,2.5,Monthly
C02409,10,360000,3600000,6.5,Personal,Small,Normal,0,0,0.0,0,,0.0,0,4.0,Annual
C02410,200,230000,34500000,2.5,Business,Small,Small Business,1,0,0.0,0,,0.0,0,1.9,Monthly
C02411,200,220000,44000000,5.0,Government,Large,Government,3,1,778314.0,1,VPS,3554800.0,8,6.3,Monthly
C02412,20,345000,6900000,3.1,Personal,Small,Normal,0,0,0.0,0,,0.0,0,1.2,Monthly
C02413,50,270000,13500000,7.6,Personal,Small,Normal,0,0,0.0,0,,0.0,4,8.6,Annual
C02414,50,270000,13500000,9.5,Personal,Small,Normal,0,0,0.0,0,,0.0,1,3.6,Monthly
C02415,10,355000,3550000,7.0,Personal,Small,Normal,0,0,0.0,0,,0.0,0,4.8,Monthly
C02416,10,370000,3700000,6.1,Personal,Small,Normal,0,0,0.0,0,,0.0,0,4.5,Monthly
C02417,30,340000,10200000,2.4,Personal,Small,Normal,0,0,0.0,0,,0.0,0,0.1,Monthly
C02418,30,300000,9000000,7.0,Business,Small,Small Business,1,1,455396.0,0,,0.0,5,7.6,Annual
C02419,50,270000,13500000,4.3,Business,Medium,Small Business,1,0,0.0,0,,0.0,4,4.9,Monthly
C02420,30,305000,9150000,3.9,Personal,Small,Normal,0,0,0.0,0,,0.0,2,0.8,Monthly
C02421,50,270000,13500000,6.8,Personal,Small,Normal,0,0,0.0,0,,0.0,4,4.9,Annual
C02422,30,305000,9150000,1.2,Personal,Small,Normal,0,0,0.0,0,,0.0,0,1.2,Monthly
C02423,100,275000,27500000,6.9,Business,Small,Small Business,1,0,0.0,0,,0.0,1,3.4,Annual
C02424,10,375000,3750000,4.7,Business,Small,Small Business,1,1,1554583.0,0,,0.0,5,5.2,Monthly
C02425,20,300000,6000000,8.3,Personal,Small,Normal,0,0,0.0,0,,0.0,0,5.1,Monthly
C02426,150,230000,34500000,7.7,Business,Small,Small Business,1,1,1602587.0,0,,0.0,2,6.9,Annual
C02427,10,355000,3550000,3.9,Personal,Small,Normal,0,0,0.0,0,,0.0,0,0.0,Monthly
C02428,10,320000,3200000,8.9,Personal,Small,Normal,0,0,0.0,0,,0.0,0,0.0,Annual
C02429,20,300000,6000000,5.3,Business,Small,Small Business,1,0,0.0,1,VPS,17736436.0,3,5.0,Annual
C02430,100,285000,28500000,1.7,Business,Small,Small Business,1,1,420908.0,0,,0.0,6,4.2,Monthly
C02431,150,270000,40500000,5.0,Business,Medium,Small Business,1,0,0.0,0,,0.0,0,3.5,Monthly
C02432,20,325000,6500000,9.4,Personal,Small,Normal,0,0,0.0,0,,0.0,0,4.2,Annual
C02433,20,325000,6500000,9.2,Personal,Small,Normal,0,0,0.0,0,,0.0,0,3.2,Annual
C02434,10,365000,3650000,2.7,Personal,Small,Normal,0,0,0.0,0,,0.0,0,3.3,Monthly
C02435,10,320000,3200000,5.8,Personal,Small,Normal,0,0,0.0,0,,0.0,0,2.8,Annual
C02436,20,350000,7000000,2.1,Business,Medium,Small Business,1,1,1205075.0,0,,0.0,4,6.0,Monthly
C02437,100,250000,25000000,4.7,Government,Large,Government,3,1,685995.0,1,Dedicated,7981937.0,10,11.8,Monthly
C02438,30,320000,9600000,0.4,Personal,Small,Normal,0,1,1407609.0,0,,0.0,6,7.1,Monthly
C02439,200,220000,44000000,3.7,Business,Small,Small Business,1,1,1646210.0,1,VPS,17669022.0,9,5.4,Monthly
C02440,10,325000,3250000,5.5,Personal,Small,Normal,0,0,0.0,0,,0.0,1,4.9,Annual
C02441,300,200000,60000000,5.0,Government,Large,Government,3,1,438012.0,0,,0.0,5,13.3,Monthly
C02442,100,310000,31000000,0.7,Business,Large,Enterprise,2,0,0.0,0,,0.0,0,4.3,Monthly
C02443,50,270000,13500000,8.4,Business,Medium,Small Business,1,0,0.0,0,,0.0,3,3.1,Monthly
C02444,20,300000,6000000,8.5,Personal,Small,Normal,0,0,0.0,0,,0.0,0,0.0,Annual
C02445,10,345000,3450000,6.1,Personal,Small,Normal,0,0,0.0,0,,0.0,0,3.4,Annual
C02446,300,245000,73500000,4.2,Business,Large,Enterprise,2,0,0.0,1,VPS,16820669.0,5,9.5,Monthly
C02447,10,360000,3600000,9.2,Personal,Small,Normal,0,0,0.0,0,,0.0,0,0.0,Annual
C02448,300,225000,67500000,1.2,Business,Large,Enterprise,2,0,0.0,0,,0.0,2,3.8,Monthly
C02449,20,300000,6000000,1.3,Personal,Small,Normal,0,0,0.0,0,,0.0,0,3.9,Monthly
C02450,30,325000,9750000,4.2,Personal,Small,Normal,0,0,0.0,0,,0.0,2,4.8,Monthly
C02451,150,240000,36000000,0.5,Business,Medium,Small Business,1,1,759675.0,0,,0.0,9,8.5,Monthly
C02452,30,305000,9150000,4.7,Personal,Small,Normal,0,0,0.0,0,,0.0,0,6.1,Monthly
C02453,20,350000,7000000,3.5,Personal,Small,Normal,0,0,0.0,0,,0.0,0,5.2,Monthly
C02454,50,270000,13500000,9.8,Business,Medium,Small Business,1,0,0.0,0,,0.0,1,2.8,Annual
C02455,10,335000,3350000,6.5,Personal,Small,Normal,0,0,0.0,0,,0.0,0,1.1,Annual
C02456,10,320000,3200000,8.9,Personal,Small,Normal,0,0,0.0,0,,0.0,0,2.9,Annual
C02457,300,250000,75000000,1.9,Business,Small,Small Business,1,0,0.0,1,Dedicated,9797653.0,6,4.3,Monthly
C02458,300,215000,64500000,0.4,Government,Large,Government,3,1,1265536.0,1,Dedicated,19649737.0,9,8.3,Monthly
C02459,30,305000,9150000,0.3,Business,Medium,Small Business,1,1,1191149.0,1,VPS,13839152.0,6,4.6,Monthly
C02460,100,295000,29500000,1.3,Business,Large,Enterprise,2,1,300493.0,0,,0.0,3,5.0,Monthly
C02461,300,220000,66000000,7.1,Business,Large,Hospital,3,1,1008940.0,0,,0.0,6,7.5,Annual
C02462,200,220000,44000000,1.5,Business,Large,Enterprise,2,1,1598486.0,0,,0.0,5,5.8,Monthly
C02463,200,220000,44000000,4.0,Business,Medium,Small Business,1,0,0.0,0,,0.0,0,4.0,Monthly
C02464,10,320000,3200000,7.9,Personal,Small,Normal,0,0,0.0,0,,0.0,0,0.0,Annual
C02465,30,320000,9600000,5.6,Personal,Small,Normal,0,0,0.0,0,,0.0,4,5.2,Annual
C02466,50,295000,14750000,8.9,Personal,Small,Normal,0,0,0.0,0,,0.0,4,6.1,Monthly
C02467,30,320000,9600000,5.0,Personal,Small,Normal,0,0,0.0,0,,0.0,1,1.6,Monthly
C02468,100,250000,25000000,5.2,Business,Large,Hospital,3,1,1813071.0,1,VPS,14970588.0,9,7.2,Annual
C02469,50,275000,13750000,1.5,Personal,Small,Normal,0,0,0.0,0,,0.0,0,4.3,Monthly
C02470,50,285000,14250000,0.5,Business,Small,Small Business,1,0,0.0,0,,0.0,2,5.6,Monthly
C02471,50,275000,13750000,7.2,Business,Small,Small Business,1,1,452695.0,0,,0.0,2,2.4,Monthly
C02472,10,340000,3400000,1.1,Personal,Small,Normal,0,0,0.0,0,,0.0,1,3.8,Monthly
C02473,20,315000,6300000,6.3,Personal,Small,Normal,0,0,0.0,0,,0.0,0,3.2,Monthly
C02474,200,245000,49000000,3.8,Government,Large,Government,3,1,1263991.0,1,VPS,19804586.0,6,4.6,Monthly
C02475,10,335000,3350000,1.0,Personal,Small,Normal,0,0,0.0,0,,0.0,2,1.7,Monthly
C02476,10,375000,3750000,1.2,Personal,Small,Normal,0,1,1383150.0,0,,0.0,3,5.4,Monthly
C02477,30,305000,9150000,9.7,Personal,Small,Normal,0,0,0.0,1,Dedicated,3696164.0,3,5.9,Annual
C02478,10,380000,3800000,3.0,Personal,Small,Normal,0,0,0.0,0,,0.0,3,1.4,Monthly
C02479,10,330000,3300000,9.1,Personal,Small,Normal,0,0,0.0,0,,0.0,2,6.5,Annual
C02480,300,205000,61500000,1.7,Business,Medium,Small Business,1,1,676418.0,0,,0.0,7,3.9,Monthly
C02481,30,290000,8700000,9.0,Personal,Small,Normal,0,0,0.0,0,,0.0,0,3.9,Annual
C02482,300,200000,60000000,7.3,Government,Large,Government,3,1,1206541.0,1,Dedicated,15915742.0,6,6.0,Annual
C02483,10,380000,3800000,2.4,Personal,Small,Normal,0,0,0.0,0,,0.0,6,3.3,Monthly
C02484,10,365000,3650000,3.8,Personal,Small,Normal,0,0,0.0,0,,0.0,0,3.9,Monthly
C02485,150,250000,37500000,3.1,Government,Large,Government,3,1,678949.0,1,VPS,5325910.0,9,9.3,Monthly
C02486,150,230000,34500000,1.9,Business,Medium,Small Business,1,0,0.0,1,VPS,5762635.0,7,6.8,Monthly
C02487,200,220000,44000000,3.1,Business,Small,Small Business,1,0,0.0,0,,0.0,0,0.7,Monthly
C02488,10,320000,3200000,8.6,Personal,Small,Normal,0,0,0.0,0,,0.0,0,1.4,Annual
C02489,50,270000,13500000,8.7,Personal,Small,Normal,0,0,0.0,0,,0.0,3,4.8,Monthly
C02490,300,200000,60000000,5.1,Business,Large,University,2,0,0.0,1,VPS,17481876.0,8,9.3,Annual
C02491,30,290000,8700000,6.2,Personal,Small,Normal,0,0,0.0,0,,0.0,2,3.7,Annual
C02492,300,200000,60000000,9.7,Business,Large,University,2,1,1924403.0,0,,0.0,5,6.2,Annual
C02493,10,355000,3550000,8.0,Personal,Small,Normal,0,0,0.0,0,,0.0,1,4.8,Monthly
C02494,50,280000,14000000,7.5,Personal,Small,Normal,0,0,0.0,0,,0.0,0,4.6,Monthly
C02495,20,325000,6500000,5.8,Personal,Small,Normal,0,0,0.0,0,,0.0,2,6.5,Annual
C02496,50,280000,14000000,5.0,Business,Large,Hospital,3,1,1262455.0,1,Dedicated,8678773.0,8,6.1,Monthly
C02497,20,300000,6000000,3.0,Personal,Small,Normal,0,0,0.0,0,,0.0,2,4.1,Monthly
C02498,50,270000,13500000,6.3,Personal,Small,Normal,0,0,0.0,0,,0.0,1,0.6,Annual
C02499,150,230000,34500000,7.1,Government,Large,Government,3,1,1830572.0,1,VPS,10321908.0,7,5.2,Monthly
C02500,30,345000,10350000,2.8,Personal,Small,Normal,0,0,0.0,0,,0.0,0,4.5,Monthly
C02501,50,270000,13500000,2.6,Personal,Small,Normal,0,0,0.0,0,,0.0,4,7.0,Monthly
C02502,200,235000,47000000,4.5,Business,Small,Small Business,1,1,1160370.0,0,,0.0,8,8.3,Monthly
C02503,20,305000,6100000,0.5,Personal,Small,Normal,0,0,0.0,0,,0.0,0,3.1,Monthly
C02504,200,220000,44000000,6.1,Government,Large,Government,3,1,958012.0,1,VPS,9124915.0,7,5.5,Monthly
C02505,30,325000,9750000,5.5,Business,Large,University,2,1,1679357.0,0,,0.0,5,5.7,Annual
C02506,20,335000,6700000,3.3,Business,Medium,Small Business,1,1,315237.0,1,Dedicated,17462391.0,7,4.4,Monthly
C02507,150,255000,38250000,0.2,Business,Medium,Small Business,1,1,1586581.0,0,,0.0,4,4.6,Monthly
C02508,30,295000,8850000,7.5,Personal,Small,Normal,0,1,1622449.0,0,,0.0,2,7.3,Annual
C02509,200,220000,44000000,6.8,Business,Medium,Small Business,1,0,0.0,1,VPS,5646471.0,6,7.4,Annual
C02510,20,330000,6600000,7.0,Personal,Small,Normal,0,1,1135307.0,0,,0.0,2,3.6,Annual
C02511,10,385000,3850000,3.3,Personal,Small,Normal,0,0,0.0,0,,0.0,0,0.0,Monthly
C02512,300,220000,66000000,5.0,Business,Large,University,2,0,0.0,0,,0.0,2,1.7,Monthly
C02513,20,310000,6200000,1.6,Personal,Small,Normal,0,0,0.0,0,,0.0,1,3.7,Monthly
C02514,20,300000,6000000,9.6,Personal,Small,Normal,0,1,1471994.0,0,,0.0,3,4.7,Annual
C02515,20,345000,6900000,7.5,Personal,Small,Normal,0,0,0.0,0,,0.0,0,3.2,Monthly
C02516,10,350000,3500000,4.3,Personal,Small,Normal,0,0,0.0,0,,0.0,0,2.3,Monthly
C02517,300,215000,64500000,8.2,Business,Large,Hospital,3,1,1808433.0,1,Shared,7673451.0,8,10.5,Annual
C02518,300,200000,60000000,6.5,Business,Large,Enterprise,2,0,0.0,0,,0.0,1,2.2,Annual
C02519,100,250000,25000000,6.7,Business,Small,Small Business,1,1,672506.0,0,,0.0,6,7.4,Annual
C02520,20,310000,6200000,9.2,Personal,Small,Normal,0,0,0.0,0,,0.0,1,1.6,Monthly
C02521,20,360000,7200000,2.5,Business,Large,Hospital,3,1,802633.0,1,Shared,17778376.0,9,6.1,Monthly
C02522,30,315000,9450000,2.7,Personal,Small,Normal,0,0,0.0,0,,0.0,1,4.1,Monthly
C02523,10,330000,3300000,6.3,Personal,Small,Normal,0,0,0.0,0,,0.0,0,2.9,Annual
C02524,10,350000,3500000,7.2,Personal,Small,Normal,0,1,1472829.0,0,,0.0,2,8.1,Annual
C02525,100,300000,30000000,0.6,Business,Medium,Small Business,1,0,0.0,1,VPS,9196683.0,3,5.9,Monthly
C02526,150,230000,34500000,4.6,Business,Medium,Small Business,1,0,0.0,0,,0.0,5,6.8,Monthly
C02527,50,300000,15000000,8.4,Business,Medium,Small Business,1,1,1869267.0,0,,0.0,8,8.2,Annual
C02528,100,250000,25000000,2.4,Business,Medium,Small Business,1,0,0.0,0,,0.0,2,4.8,Monthly
C02529,300,200000,60000000,0.6,Business,Small,Small Business,1,1,642322.0,1,Dedicated,17536262.0,10,9.6,Monthly
C02530,20,310000,6200000,0.5,Personal,Small,Normal,0,0,0.0,0,,0.0,0,4.7,Monthly
C02531,20,345000,6900000,9.2,Personal,Small,Normal,0,0,0.0,0,,0.0,2,4.6,Monthly
C02532,10,355000,3550000,4.2,Personal,Small,Normal,0,0,0.0,0,,0.0,2,1.1,Monthly
C02533,100,275000,27500000,8.1,Business,Large,University,2,0,0.0,1,VPS,7817407.0,6,7.0,Annual
C02534,100,280000,28000000,5.8,Business,Medium,Small Business,1,0,0.0,0,,0.0,3,4.1,Annual
C02535,50,310000,15500000,5.7,Personal,Small,Normal,0,0,0.0,0,,0.0,2,5.4,Annual
C02536,50,325000,16250000,5.1,Business,Small,Small Business,1,1,1772374.0,1,Shared,13572731.0,5,7.8,Monthly
C02537,20,305000,6100000,3.4,Personal,Small,Normal,0,0,0.0,0,,0.0,1,5.8,Monthly
C02538,300,225000,67500000,0.2,Government,Large,Government,3,1,1149851.0,0,,0.0,6,5.6,Monthly
C02539,10,335000,3350000,4.4,Personal,Small,Normal,0,0,0.0,0,,0.0,2,4.5,Monthly
C02540,300,205000,61500000,7.6,Government,Large,Government,3,1,630281.0,0,,0.0,6,5.8,Monthly
C02541,10,320000,3200000,4.4,Personal,Small,Normal,0,0,0.0,0,,0.0,3,4.2,Monthly
C02542,300,205000,61500000,2.7,Business,Large,ISP Partner,3,1,1927742.0,1,VPS,18936730.0,11,8.2,Monthly
C02543,10,325000,3250000,2.8,Personal,Small,Normal,0,0,0.0,1,Shared,15279043.0,3,4.4,Monthly
C02544,10,325000,3250000,0.4,Personal,Small,Normal,0,0,0.0,0,,0.0,2,6.0,Monthly
C02545,100,250000,25000000,7.3,Government,Large,Government,3,1,1521604.0,1,VPS,2179814.0,9,10.4,Annual
C02546,150,230000,34500000,4.5,Business,Large,Hospital,3,1,793256.0,1,VPS,17249436.0,6,5.7,Monthly
C02547,150,230000,34500000,9.6,Government,Large,Government,3,1,1869815.0,0,,0.0,4,1.8,Annual
C02548,150,280000,42000000,3.9,Business,Small,Small Business,1,0,0.0,0,,0.0,3,5.0,Monthly
C02549,150,275000,41250000,0.2,Business,Medium,Small Business,1,1,1789136.0,0,,0.0,8,10.0,Monthly
C02550,10,355000,3550000,5.8,Personal,Small,Normal,0,0,0.0,0,,0.0,1,3.8,Annual
C02551,100,285000,28500000,4.9,Business,Medium,Small Business,1,1,1370161.0,0,,0.0,3,5.0,Monthly
C02552,100,250000,25000000,8.5,Business,Small,Small Business,1,0,0.0,0,,0.0,2,5.7,Annual
C02553,200,265000,53000000,0.9,Business,Medium,Small Business,1,0,0.0,0,,0.0,7,9.4,Monthly
C02554,100,275000,27500000,4.3,Government,Large,Government,3,1,1964476.0,0,,0.0,7,4.9,Monthly
C02555,50,300000,15000000,4.3,Personal,Small,Normal,0,0,0.0,0,,0.0,2,7.2,Monthly
C02556,30,290000,8700000,7.0,Personal,Small,Normal,0,0,0.0,0,,0.0,1,3.4,Annual
C02557,200,220000,44000000,7.6,Business,Small,Small Business,1,0,0.0,0,,0.0,5,6.9,Annual
C02558,20,325000,6500000,7.8,Personal,Small,Normal,0,0,0.0,0,,0.0,0,2.2,Annual
C02559,20,300000,6000000,6.0,Personal,Small,Normal,0,0,0.0,0,,0.0,0,0.6,Annual
C02560,30,290000,19027669,1.3,Personal,Small,Normal,0,0,0.0,0,,0.0,0,0.0,Monthly
C02561,10,335000,3350000,8.6,Personal,Small,Normal,0,0,0.0,0,,0.0,2,3.6,Annual
C02562,50,270000,13500000,9.9,Personal,Small,Normal,0,0,0.0,0,,0.0,0,3.5,Annual
C02563,20,310000,6200000,5.0,Personal,Small,Normal,0,0,0.0,0,,0.0,0,4.0,Monthly
C02564,200,240000,48000000,3.2,Business,Medium,Small Business,1,0,0.0,1,VPS,8639692.0,7,6.1,Monthly
C02565,50,300000,15000000,0.4,Business,Small,Small Business,1,1,540504.0,0,,0.0,7,6.3,Monthly
C02566,100,290000,29000000,6.1,Business,Large,University,2,1,990251.0,0,,0.0,5,3.6,Monthly
C02567,20,305000,6100000,8.4,Personal,Small,Normal,0,0,0.0,0,,0.0,3,4.7,Annual
C02568,50,295000,14750000,6.7,Personal,Small,Normal,0,0,0.0,0,,0.0,2,6.4,Annual
C02569,10,345000,3450000,1.8,Personal,Small,Normal,0,0,0.0,0,,0.0,0,3.2,Monthly
C02570,300,200000,60000000,9.4,Government,Large,Government,3,1,1394114.0,1,Dedicated,6972690.0,6,7.0,Annual
C02571,20,340000,6800000,6.2,Personal,Small,Normal,0,0,0.0,0,,0.0,0,7.8,Annual
C02572,100,265000,26500000,6.6,Business,Small,Small Business,1,0,0.0,0,,0.0,6,6.8,Monthly
C02573,20,325000,6500000,0.8,Personal,Small,Normal,0,0,0.0,0,,0.0,1,4.8,Monthly
C02574,10,320000,3200000,6.2,Personal,Small,Normal,0,0,0.0,0,,0.0,0,2.9,Annual
C02575,30,290000,8700000,8.1,Personal,Small,Normal,0,0,0.0,0,,0.0,0,4.7,Annual
C02576,50,290000,14500000,3.9,Business,Medium,Small Business,1,0,0.0,0,,0.0,2,1.4,Monthly
C02577,100,250000,25000000,10.0,Business,Large,University,2,1,1524014.0,0,,0.0,7,7.2,Annual
C02578,200,245000,49000000,4.3,Business,Medium,Small Business,1,0,0.0,0,,0.0,3,3.0,Monthly
C02579,10,320000,3200000,7.1,Business,Large,Hospital,3,1,871199.0,1,VPS,2106940.0,5,5.7,Annual
C02580,150,275000,41250000,5.1,Business,Large,ISP Partner,3,1,415151.0,0,,0.0,6,7.6,Monthly
C02581,20,335000,6700000,1.8,Business,Medium,Small Business,1,0,0.0,0,,0.0,0,0.9,Monthly
C02582,150,230000,34500000,6.5,Business,Large,Enterprise,2,1,1632863.0,0,,0.0,2,3.5,Annual
C02583,10,375000,3750000,1.1,Personal,Small,Normal,0,0,0.0,0,,0.0,1,4.3,Monthly
C02584,10,360000,3600000,3.8,Personal,Small,Normal,0,0,0.0,0,,0.0,0,2.4,Monthly
C02585,50,275000,13750000,4.0,Business,Small,Small Business,1,0,0.0,0,,0.0,3,8.6,Monthly
C02586,100,250000,25000000,8.6,Business,Medium,Small Business,1,0,0.0,0,,0.0,3,3.3,Monthly
C02587,20,315000,6300000,0.4,Business,Small,Small Business,1,1,757844.0,0,,0.0,4,5.4,Monthly
C02588,100,270000,27000000,2.4,Government,Large,Government,3,1,761926.0,1,Shared,17360538.0,9,11.1,Monthly
C02589,100,255000,25500000,3.2,Business,Medium,Small Business,1,0,0.0,0,,0.0,4,6.2,Monthly
C02590,20,320000,6400000,9.8,Personal,Small,Normal,0,0,0.0,0,,0.0,1,1.1,Annual
C02591,200,220000,44000000,5.6,Government,Large,Government,3,1,1380711.0,0,,0.0,3,4.5,Annual
C02592,300,215000,64500000,6.5,Business,Large,Hospital,3,1,1088083.0,0,,0.0,4,2.6,Monthly
C02593,300,225000,67500000,1.7,Business,Large,University,2,0,0.0,1,VPS,5359189.0,5,6.6,Monthly
C02594,100,315000,31500000,0.4,Business,Large,Hospital,3,1,837523.0,1,Dedicated,15468780.0,7,6.5,Monthly
C02595,150,260000,39000000,8.1,Business,Medium,Small Business,1,1,713736.0,0,,0.0,5,7.1,Annual
C02596,10,350000,3500000,7.6,Personal,Small,Normal,0,0,0.0,0,,0.0,2,4.0,Annual
C02597,200,220000,44000000,4.0,Government,Large,Government,3,1,938048.0,1,Dedicated,9874208.0,7,6.8,Monthly
C02598,200,225000,45000000,9.6,Business,Large,Enterprise,2,1,383648.0,0,,0.0,5,3.1,Annual
C02599,150,230000,34500000,7.7,Business,Large,ISP Partner,3,1,608599.0,1,Shared,10956742.0,9,11.2,Monthly
C02600,10,350000,3500000,9.0,Personal,Small,Normal,0,0,0.0,0,,0.0,1,3.4,Monthly
C02601,200,270000,54000000,0.3,Business,Small,Small Business,1,0,0.0,0,,0.0,5,5.6,Monthly
C02602,10,370000,3700000,6.3,Personal,Small,Normal,0,0,0.0,0,,0.0,0,2.8,Annual
C02603,300,200000,60000000,6.2,Business,Large,University,2,1,1985207.0,0,,0.0,3,6.0,Annual
C02604,10,320000,3200000,1.4,Personal,Small,Normal,0,0,0.0,0,,0.0,3,5.9,Monthly
C02605,100,270000,27000000,3.4,Business,Small,Small Business,1,1,1740470.0,0,,0.0,6,3.9,Monthly
C02606,50,270000,13500000,4.3,Personal,Small,Normal,0,0,0.0,0,,0.0,0,0.0,Monthly
C02607,30,290000,8700000,9.1,Personal,Small,Normal,0,0,0.0,0,,0.0,1,2.0,Annual
C02608,10,360000,3600000,4.9,Personal,Small,Normal,0,0,0.0,0,,0.0,2,4.7,Monthly
C02609,150,230000,34500000,5.1,Business,Small,Small Business,1,0,0.0,0,,0.0,3,6.1,Annual
C02610,10,320000,3200000,5.7,Personal,Small,Normal,0,0,0.0,0,,0.0,2,1.3,Annual
C02611,20,355000,7100000,5.1,Personal,Small,Normal,0,0,0.0,0,,0.0,2,6.6,Monthly
C02612,100,280000,28000000,8.9,Business,Large,University,2,1,1579780.0,0,,0.0,3,7.6,Annual
C02613,30,290000,8700000,9.5,Business,Small,Small Business,1,1,1170372.0,0,,0.0,3,5.1,Annual
C02614,50,290000,14500000,1.4,Business,Small,Small Business,1,1,1962479.0,0,,0.0,6,8.1,Monthly
C02615,150,230000,34500000,5.6,Government,Large,Government,3,1,1037659.0,1,Dedicated,5030275.0,11,9.5,Annual
C02616,30,350000,10500000,0.4,Business,Large,University,2,1,671605.0,0,,0.0,7,11.1,Monthly
C02617,100,275000,27500000,8.8,Business,Large,Hospital,3,1,512841.0,0,,0.0,2,6.0,Monthly
C02618,150,230000,34500000,8.6,Business,Small,Small Business,1,1,566974.0,0,,0.0,5,5.8,Annual
C02619,10,350000,3500000,1.7,Business,Medium,Small Business,1,0,0.0,0,,0.0,3,6.4,Monthly
C02620,200,220000,44000000,6.5,Business,Large,Hospital,3,1,1700749.0,1,Dedicated,14874782.0,7,6.4,Annual
C02621,200,255000,51000000,6.5,Business,Medium,Small Business,1,0,0.0,0,,0.0,6,9.5,Annual
C02622,20,300000,6000000,1.0,Personal,Small,Normal,0,0,0.0,0,,0.0,4,0.9,Monthly
C02623,200,220000,44000000,7.5,Government,Large,Government,3,1,1267846.0,1,VPS,5513751.0,6,8.8,Annual
C02624,100,285000,28500000,5.2,Business,Small,Small Business,1,0,0.0,0,,0.0,5,8.0,Monthly
C02625,10,355000,3550000,8.6,Personal,Small,Normal,0,0,0.0,0,,0.0,0,3.2,Annual
C02626,50,270000,13500000,5.2,Business,Medium,Small Business,1,0,0.0,0,,0.0,2,2.3,Annual
C02627,300,215000,64500000,3.8,Business,Large,Enterprise,2,0,0.0,0,,0.0,5,4.9,Monthly
C02628,20,340000,6800000,9.7,Personal,Small,Normal,0,0,0.0,0,,0.0,3,6.6,Annual
C02629,100,285000,28500000,3.3,Business,Small,Small Business,1,1,839197.0,0,,0.0,7,4.1,Monthly
C02630,20,325000,6500000,1.9,Personal,Small,Normal,0,0,0.0,0,,0.0,0,6.2,Monthly
C02631,20,315000,6300000,6.1,Business,Small,Small Business,1,0,0.0,0,,0.0,1,8.8,Annual
C02632,100,250000,25000000,2.4,Business,Medium,Small Business,1,0,0.0,0,,0.0,6,8.2,Monthly
C02633,10,370000,3700000,6.0,Personal,Small,Normal,0,0,0.0,0,,0.0,2,4.1,Monthly
C02634,100,250000,25000000,2.3,Business,Large,Hospital,3,1,349812.0,1,VPS,18704106.0,7,5.9,Monthly
C02635,10,375000,3750000,5.1,Business,Medium,Small Business,1,0,0.0,0,,0.0,4,7.9,Annual
C02636,100,250000,25000000,6.2,Business,Small,Small Business,1,1,555483.0,0,,0.0,6,3.6,Annual
C02637,300,210000,63000000,0.8,Business,Small,Small Business,1,0,0.0,0,,0.0,5,7.5,Monthly
C02638,30,350000,10500000,0.2,Personal,Small,Normal,0,0,0.0,0,,0.0,4,3.6,Monthly
C02639,10,355000,3550000,4.0,Personal,Small,Normal,0,0,0.0,0,,0.0,1,4.9,Monthly
C02640,30,325000,9750000,7.7,Personal,Small,Normal,0,0,0.0,0,,0.0,0,5.0,Monthly
C02641,150,235000,35250000,0.5,Business,Medium,Small Business,1,1,1370512.0,0,,0.0,5,7.3,Monthly
C02642,30,290000,8700000,4.8,Personal,Small,Normal,0,0,0.0,0,,0.0,0,2.1,Monthly
C02643,30,345000,10350000,3.3,Personal,Small,Normal,0,0,0.0,0,,0.0,3,3.5,Monthly
C02644,50,300000,15000000,6.6,Personal,Small,Normal,0,0,0.0,0,,0.0,0,2.4,Annual
C02645,300,200000,60000000,4.5,Business,Large,Enterprise,2,0,0.0,0,,0.0,0,7.3,Monthly
C02646,20,335000,6700000,9.8,Personal,Small,Normal,0,0,0.0,0,,0.0,2,0.9,Annual
C02647,200,220000,44000000,4.5,Business,Large,ISP Partner,3,1,444531.0,1,VPS,7408438.0,9,6.1,Monthly
C02648,300,210000,63000000,2.8,Business,Large,ISP Partner,3,1,1837598.0,1,VPS,5892284.0,8,9.6,Monthly
C02649,20,345000,6900000,7.2,Personal,Small,Normal,0,0,0.0,0,,0.0,1,6.4,Monthly
C02650,100,250000,25000000,5.2,Business,Medium,Small Business,1,0,0.0,0,,0.0,1,4.4,Annual
C02651,20,330000,6600000,5.5,Personal,Small,Normal,0,1,1877985.0,0,,0.0,2,7.5,Annual
